wpm_under_1|f,n.adjective.senses|f,n.auxiliary verb.senses|f,coltNOrth|f,nPhon|f,coltNPhon|f,isIllegal|f,nMeaningWordsmyth|s,n.imperative verb.senses|f,n.suffix.senses|f,word,delete|f,n.definite article.senses|f,derived_period|f,word|f,legalUni|f,n.conjunction.senses|f,pld20|f,NphonOnsetNeighbour|f,n.prefix.senses|f,PhonOffsetNeighbours|f,isHomophone|f,old20|f,n.adverb.senses|f,n.plural pronoun.senses|f,nSyll|f,n.intransitive verb.senses|f,phonology|s|f,n.plural noun.senses|f,legalBigram|f,derived_capitalization|f,SUBTLwf|f,n.indefinite article.senses|f,wpm_over_100|f,posBigram|f,in_edom|f,n.abbreviation.senses|f,n.transitive verb.senses|f,n.senses|f,n.foreign phrase.senses|f,isDuplicate|f,n.interjection.senses|f,posUni|f,lowerMostFreq|f,PhonOneCharPerPhonemeNoStress|f,type|f,n.phrase.senses|f,n.meanings|f,derived_verbal|f,derived_unknown|f,nSenseWordsmyth|s,cat|s,n.contraction.senses|f,phonOnsetNeighbours|f,n.preposition.senses|f,n.noun.senses|f,isHomograph|f,phonNeighbours|f,orthNeighbours|f,NphonOffsetNeighbours|f,n.pronoun.senses|f,n.verb.senses|f,nLet|f
0,0,0,1,4,5,0,1,0,0,filth,1,0,0,filth,1,0,1.55,0,0,|féld|félz|félè|félm,0,1.85,0,0,1,0,f|ih1|l|th,0,1,0,4.529411765,0,0,104,0,0,0,3,0,0,0,930,1,félÈ,polyseme,0,1,0,0,3,P,0,,0,3,0,|féfÈ|féld|félz|félè|félm,|fifth,4,0,0,5
0,0,0,0,6,0,0,1,0,0,aversion,1,0,0,aversion,1,0,2.3,0,0,,0,2.65,0,0,3,0,ah0|-|v|er1|-|zh|ah0|n,0,1,0,1.333333333,0,0,208,0,0,0,2,0,0,0,1547,1,2v9Ô2n,polyseme,0,1,0,0,2,P,0,,0,2,0,,0,0,0,0,8
0,0,0,0,6,0,0,1,0,0,lithium,1,0,0,lithium,1,0,2.65,0,0,,0,3.65,0,0,3,0,l|ih1|-|th|iy0|-|ah0|m,0,1,0,1.176470588,0,0,99,0,0,0,2,0,0,0,1418,1,léÈè2m,polyseme,0,1,0,0,2,P,0,,0,2,0,,0,0,0,0,7
0,0,0,0,6,0,0,1,0,0,spinach,1,0,0,spinach,1,0,2.75,0,0,,0,2.9,0,0,2,0,s|p|ih1|-|n|ah0|ch,0,1,0,2.549019608,0,0,108,0,0,0,1,0,0,0,1174,1,spén26,monoseme,0,1,0,0,1,M,0,,0,1,0,,0,0,0,0,7
0,2,0,0,9,0,0,1,0,0,scientific,1,0,0,scientific,1,0,4.3,0,0,,0,4.35,0,0,4,0,s|ay2|-|ah0|n|-|t|ih1|-|f|ih0|k,0,1,0,11.37254902,0,0,84,0,0,0,2,0,0,0,598,1,s52ntéfék,polyseme,0,1,0,0,2,P,0,,0,0,0,,0,0,0,0,10
0,0,0,0,9,0,0,1,0,0,sincerity,1,0,0,sincerity,1,0,3.6,0,0,,0,3.3,0,0,4,0,s|ih0|n|-|s|eh1|-|r|ah0|-|t|iy0,0,1,0,2,0,0,268,0,0,0,1,0,0,0,1723,1,séns8r2tè,monoseme,0,1,0,0,1,M,0,,0,1,0,,0,0,0,0,9
0,0,0,1,8,1,0,1,0,0,policeman,1,0,0,policeman,1,0,3.6,0,0,,0,3.5,0,0,3,0,p|ah0|-|l|iy1|s|-|m|ah0|n,0,1,0,11.7254902,0,0,139,0,0,0,1,0,0,0,1052,1,p2lèsm2n,monoseme,0,1,0,0,1,M,0,,0,1,0,|p2lèsmén,|policemen,0,0,0,9
0,0,0,0,9,0,0,1,0,0,hepatitis,1,0,0,hepatitis,1,0,5.25,0,0,,0,3.9,0,0,4,0,hh|eh2|-|p|ah0|-|t|ay1|-|t|ah0|s,0,1,0,1.549019608,0,0,132,0,0,0,1,0,0,0,1345,1,à8p2t5t2s,monoseme,0,1,0,0,1,M,0,,0,1,0,,0,0,0,0,9
0,0,0,0,6,1,0,1,0,0,cripple,1,0,0,cripple,1,0,1.85,1,0,,0,2.4,0,0,2,0,k|r|ih1|-|p|ah0|l,0,1,0,3.803921569,0,0,179,0,0,2,4,0,0,0,1498,1,krép2l,polyseme,0,1,0,0,4,P,0,|trép2l,0,2,0,|trép2l,0,0,0,0,7
0,0,0,0,3,6,0,1,0,0,loathe,1,0,0,loathe,1,0,1.25,0,0,|lôd|lôf|lôn|lôb|lôn|lô9,0,1.95,0,0,1,0,l|ow1|dh,0,1,0,2.078431373,0,0,80,0,0,1,1,0,0,0,1570,1,lô7,monoseme,0,1,0,0,1,M,0,,0,0,0,|lôd|lôf|lôn|lôb|lôn|lô9,0,6,0,0,6
0,0,0,0,7,0,0,1,0,0,gunpowder,1,0,0,gunpowder,1,0,4.45,0,0,,0,3.75,0,0,3,0,g|ah1|n|-|p|aw2|-|d|er0,0,1,0,1.666666667,0,0,118,0,0,0,1,0,0,0,1017,1,g2np4d9,monoseme,0,1,0,0,1,M,0,,0,1,0,,0,0,0,0,9
0,0,0,0,4,10,0,1,0,0,goalie,1,0,0,goalie,1,0,1.4,3,0,|gôlz|gôld,0,2.5,0,0,2,0,g|ow1|-|l|iy0,0,1,0,1.431372549,0,0,104,0,0,0,1,0,0,0,1635,1,gôlè,monoseme,0,1,0,0,1,M,0,|àôlè|lôlè|àôlè,0,1,0,|àôlè|lôlè|àôlè|g1lè|gélè|g9lè|g0lè|gôtè|gôlz|gôld,0,2,0,0,6
0,0,0,4,4,11,0,1,0,0,greet,1,0,0,greet,1,0,1.3,2,0,|grès|grès|grèd|grèk|grèn|grèf|grèv,0,1.75,0,0,1,0,g|r|iy1|t,0,1,0,5.254901961,0,0,119,0,0,3,3,0,0,0,1181,1,grèt,polyseme,0,1,0,0,3,P,0,|krèt|trèt,0,0,0,|krèt|trèt|grÛt|grÛt|grès|grès|grèd|grèk|grèn|grèf|grèv,|great|greed|greek|green,7,0,0,5
0,0,0,0,6,0,0,1,0,0,improve,1,0,0,improve,1,0,2.45,0,0,,0,2.35,0,0,2,1,ih0|m|-|p|r|uw1|v,0,1,0,8.098039216,0,0,84,0,0,2,3,0,0,0,1006,1,émprÎv,polyseme,0,1,0,0,3,P,0,,0,0,0,,0,0,0,0,7
0,4,0,0,8,0,0,3,0,0,imperial,1,0,0,imperial,1,0,2.75,0,0,,0,2.85,0,0,4,0,ih0|m|-|p|ih1|-|r|iy0|-|ah0|l,0,1,0,2.470588235,0,0,258,1,0,0,7,0,0,0,1597,1,émpérè2l,homonymhybrid,0,3,0,0,7,H,0,,0,3,0,,0,0,0,0,8
0,0,0,0,7,0,0,1,0,0,headstone,1,0,0,headstone,1,0,2.8,0,0,,0,3.05,0,0,2,0,hh|eh1|d|-|s|t|ow2|n,0,1,0,1,0,0,172,0,0,0,1,0,0,0,1615,1,à8dstôn,monoseme,0,1,0,0,1,M,0,,0,1,0,,0,0,0,0,9
0,0,0,0,6,0,0,1,0,0,inform,1,0,0,inform,1,0,2.05,0,0,,0,2.2,0,0,2,2,ih0|n|-|f|ao1|r|m,0,1,0,12.62745098,0,0,87,0,0,2,4,0,0,0,635,1,énf3rm,polyseme,0,1,0,0,4,P,0,,0,0,0,,0,0,0,0,6
0,2,0,2,4,7,0,1,0,0,daily,1,0,0,daily,1,0,1.55,1,0,,0,1.75,1,0,2,0,d|ey1|-|l|iy0,0,1,0,15.62745098,0,0,130,0,0,0,4,0,0,0,1333,1,dÛlè,polyseme,0,1,0,0,4,P,0,|bÛlè,0,1,0,|bÛlè|d8lè|d0lè|dÎlè|dÎlè|dÛzè|dÛvè,|dairy|daisy,0,0,0,5
0,0,0,1,3,9,0,1,0,0,plea,1,0,0,plea,1,0,1.35,5,0,|plÛ|pl4|pl4|plû,0,1.75,0,0,1,0,p|l|iy1,0,1,0,6.843137255,0,0,27,0,0,0,3,0,0,0,437,1,plè,polyseme,0,1,0,0,3,P,0,|1lè|9lè|flè|flè|glè,0,3,0,|1lè|9lè|flè|flè|glè|plÛ|pl4|pl4|plû,|flea,4,0,0,4
0,0,0,2,4,2,0,1,0,0,trio,1,0,0,trio,1,0,1.8,0,0,|trèt|trèz,0,1.8,0,0,2,0,t|r|iy1|-|ow2,0,1,0,1.294117647,0,0,31,0,0,0,3,0,0,0,381,1,trèô,polyseme,0,1,0,0,3,P,0,,0,3,0,|trèt|trèz,|trim|trip,2,0,0,4
0,0,0,15,3,27,0,1,0,0,rid,1,0,0,rid,1,0,1,6,0,|rér|réb|ré6|rék|réê|réf|rég|rém|réî|rép|réî|rét,0,1.05,0,0,1,0,r|ih1|d,0,1,0,59.84313725,0,0,15,0,0,1,1,0,0,0,180,1,réd,monoseme,0,1,0,0,1,M,0,|béd|déd|àéd|kéd|léd|méd,0,0,0,|béd|déd|àéd|kéd|léd|méd|rÛd|r8d|r8d|rèd|r5d|rôd|r0d|rôd|rÎd|rér|réb|ré6|rék|réê|réf|rég|rém|réî|rép|réî|rét,|mid|lid|hid|bid|aid|kid|did|rod|red|rin|rim|rib|rio|rig|rip,12,0,0,3
0,4,0,5,5,6,0,1,0,0,master,1,0,0,master,1,0,1.45,3,0,,0,1.45,0,0,2,0,m|ae1|-|s|t|er0,0,1,0,87.25490196,0,0,556,0,0,2,13,0,0,0,2464,1,m1st9,polyseme,0,1,0,0,13,P,0,|k1st9|f1st9|p1st9,0,7,0,|k1st9|f1st9|p1st9|mést9|mést9|m2st9,|easter|faster|muster|mister|matter,0,0,0,6
0,0,0,0,6,0,0,1,0,0,sultan,1,0,0,sultan,1,0,2.05,0,0,,0,2.1,0,0,2,0,s|ah1|l|-|t|ah0|n,0,1,0,3.215686275,0,0,97,0,0,0,2,0,0,0,1516,1,s2lt2n,polyseme,0,1,0,0,2,P,0,,0,2,0,,0,0,0,0,6
0,6,0,1,4,9,0,1,0,0,crude,1,0,0,crude,1,0,1.2,3,0,|krÎz|krÎz,0,1.9,0,0,1,0,k|r|uw1|d,0,1,0,3.039215686,0,0,88,0,0,0,7,0,0,0,1089,1,krÎd,polyseme,0,1,0,0,7,P,0,|brÎd|prÎd|ÉrÎd,0,1,0,|brÎd|prÎd|ÉrÎd|krèd|kr5d|kr4d|kr2d|krÎz|krÎz,|prude,2,0,0,5
0,0,0,0,6,0,0,1,0,0,sophomore,1,0,0,sophomore,1,0,3.95,0,0,,0,4.2,0,0,2,0,s|aa1|f|-|m|ao2|r,0,1,0,2.862745098,0,0,103,0,0,0,2,0,0,0,1345,1,s0fm3r,polyseme,0,1,0,0,2,P,0,,0,2,0,,0,0,0,0,9
0,0,0,0,9,0,0,1,0,0,understudy,1,0,0,understudy,1,0,4.55,0,0,,0,3.7,0,0,4,0,ah1|n|-|d|er0|-|s|t|ah2|-|d|iy0,0,1,0,1.921568627,0,0,138,0,0,2,3,0,0,0,821,1,2nd9st2dè,polyseme,0,1,0,0,3,P,0,,0,1,0,,0,0,0,0,10
0,4,0,0,6,0,0,1,0,0,vintage,1,0,0,vintage,1,0,2.7,0,0,,0,2.55,0,0,2,0,v|ih1|n|-|t|ih0|jh,0,1,0,2.921568627,0,0,202,0,0,0,7,0,0,0,1526,1,véntéê,polyseme,0,1,0,0,7,P,0,,0,3,0,,0,0,0,0,7
0,0,0,10,4,12,0,1,0,0,slap,1,0,0,slap,1,0,1,2,0,|sl1b|sl1k|sl1m|sl1î|sl1É,0,1.15,1,0,1,1,s|l|ae1|p,0,1,0,12.47058824,0,0,53,0,0,3,8,0,0,0,510,1,sl1p,polyseme,0,1,0,0,8,P,0,|kl1p|fl1p,0,3,0,|kl1p|fl1p|sn1p|slèp|slép|sl0p|slôp|sl1b|sl1k|sl1m|sl1î|sl1É,|flap|clap|swap|soap|snap|slop|slip|slab|slay|slam,5,0,0,4
0,0,0,0,6,0,0,1,0,0,contain,1,0,0,contain,1,0,2.05,0,0,,0,2.3,0,0,2,0,k|ah0|n|-|t|ey1|n,0,1,0,6.078431373,0,0,259,0,0,4,4,0,0,0,1746,1,k2ntÛn,polyseme,0,1,0,0,4,P,0,,0,0,0,,0,0,0,0,7
0,0,0,0,8,0,0,1,0,0,facility,1,0,0,facility,1,0,2.45,0,0,,0,2.6,0,0,4,0,f|ah0|-|s|ih1|-|l|ih0|-|t|iy0,0,1,0,14.17647059,0,0,215,0,0,0,3,0,0,0,1841,1,f2sélétè,polyseme,0,1,0,0,3,P,0,,0,3,0,,0,0,0,0,8
0,0,0,0,5,1,0,1,0,0,gesture,1,0,0,gesture,1,0,2.6,0,0,,0,2.4,0,0,2,1,jh|eh1|s|-|ch|er0,0,1,0,7.431372549,0,0,216,0,0,1,4,0,0,0,1750,1,ê8s69,polyseme,0,1,0,0,4,P,0,,0,2,0,|ê8st9,0,0,0,0,7
0,0,0,0,4,6,0,1,0,0,soccer,1,0,0,soccer,1,0,1.4,2,0,|s0ks|s0ks,0,2,0,0,2,0,s|aa1|-|k|er0,0,1,0,12.54901961,0,0,386,0,0,0,1,0,0,0,2452,1,s0k9,monoseme,0,1,0,0,1,M,0,|l0k9|r0k9,0,1,0,|l0k9|r0k9|sék9|s2k9|s0ks|s0ks,0,2,0,0,6
0,2,0,0,6,1,0,1,0,0,reckless,1,0,0,reckless,1,0,1.95,1,0,,0,2.7,0,0,2,0,r|eh1|k|-|l|ah0|s,0,1,0,4.921568627,0,0,310,0,0,0,2,0,0,0,1662,1,r8kl2s,polyseme,0,1,0,0,2,P,0,|n8kl2s,0,0,0,|n8kl2s,0,0,0,0,8
0,0,0,0,8,1,0,1,0,0,selection,1,0,0,selection,1,0,2.4,1,0,,0,2,0,0,3,0,s|ah0|-|l|eh1|k|-|sh|ah0|n,0,1,0,4.549019608,0,0,385,0,0,0,4,0,0,0,1874,1,s2l8kÉ2n,polyseme,0,1,0,0,4,P,0,|k2l8kÉ2n,0,4,0,|k2l8kÉ2n,0,0,0,0,9
0,0,0,0,5,6,0,1,0,0,title,1,0,0,title,1,0,1.55,1,0,|t5t2n|t5t2n,0,1.8,0,0,2,0,t|ay1|-|t|ah0|l,0,1,0,18.56862745,0,0,72,0,0,1,6,0,0,0,1135,1,t5t2l,polyseme,0,1,0,0,6,P,0,|v5t2l,0,5,0,|v5t2l|tôt2l|t9t2l|t5d2l|t5t2n|t5t2n,0,2,0,0,5
0,0,0,0,6,2,0,1,0,0,conceive,1,0,0,conceive,1,0,1.95,0,0,|k2nsèl|k2nsèd,0,2.4,0,0,2,2,k|ah0|n|-|s|iy1|v,0,1,0,2.294117647,0,0,208,0,0,4,6,0,0,0,2013,1,k2nsèv,polyseme,0,1,0,0,6,P,0,,0,0,0,|k2nsèl|k2nsèd,0,2,0,0,8
0,0,0,0,3,8,0,1,0,0,knife,1,0,0,knife,1,0,1.5,3,0,|n5t|n5s|n5t|n5l|n5n,0,2.15,0,0,1,1,n|ay1|f,0,1,0,46.80392157,0,0,26,0,0,1,3,0,0,0,747,1,n5f,polyseme,0,1,0,0,3,P,0,|f5f|l5f|w5f,0,1,0,|f5f|l5f|w5f|n5t|n5s|n5t|n5l|n5n,0,5,0,0,5
0,0,0,0,7,0,0,1,0,0,organize,1,0,0,organize,1,0,2.8,0,0,,0,2.4,0,0,3,2,ao1|r|-|g|ah0|-|n|ay2|z,0,1,0,4.31372549,0,0,102,0,0,4,6,0,0,0,1638,1,3rg2n5z,polyseme,0,1,0,0,6,P,0,,0,0,0,,0,0,0,0,8
0,0,0,7,4,5,0,1,0,0,swab,1,0,0,swab,1,0,1.45,0,0,|sw0n|sw0p|sw0t,0,1.55,0,0,1,0,s|w|aa1|b,0,1,0,2.37254902,0,0,23,0,0,2,6,0,0,0,405,1,sw0b,polyseme,0,1,0,0,6,P,0,,0,4,0,|sl0b|sn0b|sw0n|sw0p|sw0t,|slab|stab|swam|sway|swap|swat|swan,3,0,0,4
0,2,0,0,6,0,0,1,0,0,childish,1,0,0,childish,1,0,3.15,0,0,,0,3.15,0,0,2,0,ch|ay1|l|-|d|ih0|sh,0,1,0,4.901960784,0,0,143,0,0,0,2,0,0,0,1462,1,65ldéÉ,polyseme,0,1,0,0,2,P,0,,0,0,0,,0,0,0,0,8
0,0,0,0,5,1,0,1,0,0,tycoon,1,0,0,tycoon,1,0,2.55,0,0,,0,2.8,0,0,2,0,t|ay0|-|k|uw1|n,0,1,0,1.019607843,0,0,106,0,0,0,1,0,0,0,920,1,t5kÎn,monoseme,0,1,0,0,1,M,0,,0,1,0,|t5fÎn,0,0,0,0,6
0,0,0,0,6,0,0,1,0,0,persuade,1,0,0,persuade,1,0,2.75,0,0,,0,2.8,0,0,2,0,p|er0|-|s|w|ey1|d,0,1,0,6.392156863,0,0,115,0,0,2,2,0,0,0,1594,1,p9swÛd,polyseme,0,1,0,0,2,P,0,,0,0,0,,0,0,0,0,8
0,0,0,0,7,1,0,1,0,0,tolerance,1,0,0,tolerance,1,0,3.3,0,0,|t0l92nt,0,3.1,0,0,3,0,t|aa1|-|l|er0|-|ah0|n|s,0,1,0,2.549019608,0,0,263,0,0,0,4,0,0,0,1459,1,t0l92ns,polyseme,0,1,0,0,4,P,0,,0,4,0,|t0l92nt,0,1,0,0,9
0,0,0,0,5,0,0,1,0,0,burglar,1,0,0,burglar,1,0,2.35,0,0,,0,2.5,0,0,2,0,b|er1|-|g|l|er0,0,1,0,5.529411765,0,0,112,0,0,0,1,0,0,0,1428,1,b9gl9,monoseme,0,1,0,0,1,M,0,,0,1,0,,0,0,0,0,7
0,0,0,0,8,0,0,1,0,0,atmosphere,1,0,0,atmosphere,1,0,4.4,0,0,,0,4.15,0,0,3,0,ae1|t|-|m|ah0|-|s|f|ih2|r,0,1,0,9.666666667,0,0,65,0,0,0,3,0,0,0,676,1,1tm2sfér,polyseme,0,1,0,0,3,P,0,,0,3,0,,0,0,0,0,10
0,2,0,0,6,0,0,1,0,0,hectic,1,0,0,hectic,1,0,2.55,0,0,,0,2.5,0,0,2,0,hh|eh1|k|-|t|ih0|k,0,1,0,1.843137255,0,0,114,0,0,0,2,0,0,0,1182,1,à8kték,polyseme,0,1,0,0,2,P,0,,0,0,0,,0,0,0,0,6
0,0,0,2,3,4,0,1,0,0,youth,1,0,0,youth,1,0,1.7,3,0,|yÎs,0,1.8,0,0,1,0,y|uw1|th,0,1,0,16.82352941,0,0,89,0,0,0,5,0,0,0,873,1,yÎÈ,polyseme,0,1,0,0,5,P,0,|bÎÈ|rÎÈ|tÎÈ,0,5,0,|bÎÈ|rÎÈ|tÎÈ|yÎs,|south|mouth,1,0,0,5
0,0,0,15,3,19,0,1,0,0,rub,1,0,0,rub,1,0,1,7,0,|r2f|r2g|r2m|r2n|r2î|r2É|r2s|r2t,0,1.2,0,0,1,2,r|ah1|b,0,1,0,15.45098039,0,0,14,0,0,3,8,0,0,0,138,1,r2b,polyseme,0,1,0,0,8,P,0,|b2b|k2b|d2b|à2b|p2b|s2b|t2b,0,3,0,|b2b|k2b|d2b|à2b|p2b|s2b|t2b|réb|r0b|rôb|rÎb|r2f|r2g|r2m|r2n|r2î|r2É|r2s|r2t,|dub|bub|cub|hub|pub|sub|tub|reb|rib|rob|rut|rue|rum|rug|run,8,0,0,3
0,3,0,3,4,4,0,1,0,0,faint,1,0,0,faint,1,0,1.5,2,0,,0,1.7,0,0,1,1,f|ey1|n|t,0,1,0,9.274509804,0,0,153,0,0,0,5,0,0,0,1248,1,fÛnt,polyseme,0,1,0,0,5,P,0,|pÛnt|sÛnt,0,1,0,|pÛnt|sÛnt|fÛst|fÛkt,|saint|paint|flint,0,0,0,5
0,0,0,4,5,2,0,1,0,0,dancer,1,0,0,dancer,1,0,1.75,1,0,|d1nst,0,1.65,0,0,2,0,d|ae1|n|-|s|er0,0,1,0,16.29411765,0,0,444,0,0,0,1,0,0,0,2345,1,d1ns9,monoseme,0,1,0,0,1,M,0,|k1ns9,0,1,0,|k1ns9|d1nst,|cancer|danger|dances|danced,1,0,0,6
0,1,0,0,6,0,0,1,0,0,pubic,1,0,0,pubic,1,0,2.6,0,0,,0,2.2,0,0,2,0,p|y|uw1|-|b|ih0|k,0,1,0,1.176470588,0,0,50,0,0,0,1,0,0,0,582,1,pyÎbék,monoseme,0,1,0,0,1,M,0,,0,0,0,,0,0,0,0,5
0,0,0,0,8,0,0,1,0,0,bridesmaid,1,0,0,bridesmaid,1,0,4.5,0,0,,0,4.55,0,0,2,0,b|r|ay1|d|z|-|m|ey2|d,0,1,0,2.450980392,0,0,80,0,0,0,1,0,0,0,725,1,br5dzmÛd,monoseme,0,1,0,0,1,M,0,,0,1,0,,0,0,0,0,10
0,0,0,0,7,0,0,1,0,0,menopause,1,0,0,menopause,1,0,3.05,0,0,,0,4.15,0,0,3,0,m|eh1|-|n|ah0|-|p|aw2|z,0,1,0,1.235294118,0,0,103,0,0,0,1,0,0,0,1249,1,m8n2p4z,monoseme,0,1,0,0,1,M,0,,0,1,0,,0,0,0,0,9
0,0,0,0,5,1,0,1,0,0,reckon,1,0,0,reckon,1,0,1.8,0,0,|r8k2ê,0,2.5,0,0,2,3,r|eh1|-|k|ah0|n,0,1,0,11.68627451,0,0,250,0,0,2,5,0,0,0,1332,1,r8k2n,polyseme,0,1,0,0,5,P,0,,0,0,0,|r8k2ê,0,1,0,0,6
0,0,0,2,6,2,0,1,0,0,infect,1,0,0,infect,1,0,1.8,0,0,,0,1.8,0,0,2,0,ih0|n|-|f|eh1|k|t,0,1,0,1.215686275,0,0,85,0,0,4,4,0,0,0,848,1,énf8kt,polyseme,0,1,0,0,4,P,0,,0,0,0,|énê8kt|éns8kt,|inject|insect,0,0,0,6
0,0,0,0,8,0,0,1,0,0,heroism,1,0,0,heroism,1,0,3.9,0,0,,0,2.6,0,0,4,0,hh|eh1|-|r|ow0|-|ih2|-|z|ah0|m,0,1,0,1.098039216,0,0,133,0,0,0,1,0,0,0,1836,1,à8rôéz2m,monoseme,0,1,0,0,1,M,0,,0,1,0,,0,0,0,0,7
0,0,0,1,5,0,0,1,0,0,aorta,1,0,0,aorta,1,0,2,0,0,,0,2,0,0,3,0,ey0|-|ao1|r|-|t|ah0,0,1,0,1.529411765,0,0,89,0,0,0,1,0,0,0,1038,1,Û3rt2,monoseme,0,1,0,0,1,M,0,,0,1,0,,|sorta,0,0,0,5
0,0,0,5,4,7,0,3,0,0,trap,1,0,0,trap,1,0,1.15,1,0,|tr1k|tr1m|tr1É,0,1.5,0,0,1,1,t|r|ae1|p,0,1,0,23.84313725,0,0,52,1,0,4,15,0,0,0,481,1,tr1p,homonymhybrid,0,3,0,0,15,H,0,|kr1p,0,10,0,|kr1p|trép|trÎp|trÎp|tr1k|tr1m|tr1É,|wrap|crap|trip|tram|tray,3,0,0,4
0,0,0,0,8,0,0,1,0,0,courtyard,1,0,0,courtyard,1,0,3.65,0,0,,0,3.55,0,0,2,0,k|ao1|r|t|-|y|aa2|r|d,0,1,0,2.137254902,0,0,194,0,0,0,1,0,0,0,1325,1,k3rty0rd,monoseme,0,1,0,0,1,M,0,,0,1,0,,0,0,0,0,9
0,0,0,0,6,0,0,1,0,0,spasm,1,0,0,spasm,1,0,2.7,0,0,,0,1.9,0,0,2,0,s|p|ae1|-|z|ah0|m,0,1,0,1.098039216,0,0,78,0,0,0,2,0,0,0,917,1,sp1z2m,polyseme,0,1,0,0,2,P,0,,0,2,0,,0,0,0,0,5
0,0,0,0,5,3,0,1,0,0,circle,1,0,0,circle,1,0,1.85,0,0,|s9k2t|s9k2s,0,2.25,0,0,2,1,s|er1|-|k|ah0|l,0,1,0,21.50980392,0,0,145,0,0,2,8,0,0,0,1719,1,s9k2l,polyseme,0,1,0,0,8,P,0,,0,5,0,|s5k2l|s9k2t|s9k2s,0,2,0,0,6
0,0,0,1,6,0,0,1,0,0,flatten,1,0,0,flatten,1,0,1.85,0,0,,0,2.15,0,0,2,1,f|l|ae1|-|t|ah0|n,0,1,0,1.235294118,0,0,264,0,0,2,3,0,0,0,2071,1,fl1t2n,polyseme,0,1,0,0,3,P,0,,0,0,0,,|flatter,0,0,0,7
0,0,0,1,8,0,0,1,0,0,intention,1,0,0,intention,1,0,2.05,0,0,,0,2.05,0,0,3,0,ih0|n|-|t|eh1|n|-|ch|ah0|n,0,1,0,10.96078431,0,0,472,0,0,0,4,0,0,0,1664,1,ént8n62n,polyseme,0,1,0,0,4,P,0,,0,4,0,,|invention,0,0,0,9
0,0,0,14,3,28,0,1,0,0,boot,1,0,0,boot,1,0,1,10,0,|bÎb|bÎm|bÎn|bÎÈ|bÎz|bÎè,0,1,0,0,1,1,b|uw1|t,0,1,0,11.1372549,0,0,99,0,0,4,10,0,0,0,805,1,bÎt,polyseme,0,1,0,0,10,P,0,|ÉÎt|àÎt|lÎt|mÎt|nÎt|rÎt|rÎt|ÉÎt|sÎt|tÎt,0,5,0,|ÉÎt|àÎt|lÎt|mÎt|nÎt|rÎt|rÎt|ÉÎt|sÎt|tÎt|bÛt|b1t|bèt|b8t|bét|b5t|bôt|b0t|b4t|b9t|b2t|b2t|bÎb|bÎm|bÎn|bÎÈ|bÎz|bÎè,|soot|moot|toot|hoot|loot|root|foot|bolt|bout|boat|boon|boob|boom|book,6,0,0,4
0,0,0,0,5,0,0,1,0,0,canal,1,0,0,canal,1,0,2.25,0,0,,0,1.8,0,0,2,0,k|ah0|-|n|ae1|l,0,1,0,6.392156863,0,0,131,0,0,1,3,0,0,0,1129,1,k2n1l,polyseme,0,1,0,0,3,P,0,,0,2,0,,0,0,0,0,5
0,1,0,6,4,8,0,1,0,0,spot,1,0,0,spot,1,0,1.45,0,0,|sp0n,0,1.45,0,0,1,1,s|p|aa1|t,0,1,0,61.56862745,0,0,29,0,0,4,13,0,0,0,494,1,sp0t,polyseme,0,1,0,0,13,P,0,,0,7,0,|sk0t|sl0t|sw0t|sp1t|spét|sp5t|sp4t|sp0n,|soot|snot|slot|shot|spat|spit,1,0,0,4
0,6,0,0,4,6,0,1,0,0,proud,1,0,0,proud,1,0,1.6,2,0,|pr4l,0,1.95,0,0,1,0,p|r|aw1|d,0,1,0,83.62745098,0,0,91,0,0,0,6,0,0,0,879,1,pr4d,polyseme,0,1,0,0,6,P,0,|kr4d|Ér4d,0,0,0,|kr4d|Ér4d|prÛd|pr5d|prÎd|pr4l,0,1,0,0,5
0,0,0,0,9,0,0,1,0,0,ambulance,1,0,0,ambulance,1,0,3.15,0,0,,0,3.2,0,0,3,0,ae1|m|-|b|y|ah0|-|l|ah0|n|s,0,1,0,22.41176471,0,0,137,0,0,0,1,0,0,0,960,1,1mby2l2ns,monoseme,0,1,0,0,1,M,0,,0,1,0,,0,0,0,0,9
0,1,0,1,5,3,0,1,0,0,faulty,1,0,0,faulty,1,0,1.8,1,0,|f3lts,0,2.05,0,0,2,0,f|ao1|l|-|t|iy0,0,1,0,1.62745098,0,0,100,0,0,0,1,0,0,0,1436,1,f3ltè,monoseme,0,1,0,0,1,M,0,|s3ltè,0,0,0,|s3ltè|f3rtè|f3lts,|faults,1,0,0,6
0,3,0,0,9,0,0,1,0,0,artificial,1,0,0,artificial,1,0,4.1,0,0,,0,4.05,0,0,4,0,aa2|r|-|t|ah0|-|f|ih1|-|sh|ah0|l,0,1,0,4.823529412,0,0,91,0,0,0,3,0,0,0,974,1,0rt2féÉ2l,polyseme,0,1,0,0,3,P,0,,0,0,0,,0,0,0,0,10
0,0,0,0,5,1,0,1,0,0,quart,1,0,0,quart,1,0,1.7,0,0,|kw3rè,0,1.85,0,0,1,0,k|w|ao1|r|t,0,1,0,2.078431373,0,0,86,0,0,0,3,0,0,0,868,1,kw3rt,polyseme,0,1,0,0,3,P,0,,0,3,0,|kw3rè,0,1,0,0,5
