;base_text;output
6885;black: ['change', 'trip', 'part'], tan: ['figure', 'centaur', 'club', 'wake', 'luck', 'sub', 'code', 'contract', 'link', 'cover', 'mount', 'sound', 'wind'], targets: ['agent'];7
6886;black: ['change', 'trip', 'part'], tan: ['figure', 'centaur', 'club', 'wake', 'luck', 'sub', 'code', 'contract', 'link', 'cover', 'mount', 'sound', 'wind'], targets: ['match'];ground
6887;black: ['change', 'trip', 'part'], tan: ['figure', 'centaur', 'club', 'wake', 'luck', 'sub', 'code', 'contract', 'link', 'cover', 'mount', 'sound', 'wind'], targets: ['king'];queen
6888;black: ['change', 'trip', 'part'], tan: ['figure', 'centaur', 'club', 'wake', 'luck', 'sub', 'code', 'contract', 'link', 'cover', 'mount', 'sound', 'wind'], targets: ['drop'];water
6889;black: ['agent', 'cover', 'part'], tan: ['centaur', 'opera', 'match', 'king', 'club', 'wake', 'luck', 'trip', 'sub', 'code', 'contract', 'drop', 'fall'], targets: ['sound'];speaker
6890;black: ['agent', 'cover', 'part'], tan: ['centaur', 'opera', 'match', 'king', 'club', 'wake', 'luck', 'trip', 'sub', 'code', 'contract', 'drop', 'fall'], targets: ['plot'];realestate
6891;black: ['agent', 'cover', 'part'], tan: ['centaur', 'opera', 'match', 'king', 'club', 'wake', 'luck', 'trip', 'sub', 'code', 'contract', 'drop', 'fall'], targets: ['wind'];current
6892;black: ['agent', 'cover', 'part'], tan: ['centaur', 'opera', 'match', 'king', 'club', 'wake', 'luck', 'trip', 'sub', 'code', 'contract', 'drop', 'fall'], targets: ['comic'];comedy
6893;black: ['agent', 'cover', 'part'], tan: ['centaur', 'opera', 'match', 'king', 'club', 'wake', 'luck', 'trip', 'sub', 'code', 'contract', 'drop', 'fall'], targets: ['stock'];market
6894;black: ['life', 'date', 'time'], tan: ['agent', 'fighter', 'press', 'poison', 'cycle', 'spring', 'grace', 'novel', 'pass', 'degree', 'revolution', 'link', 'scientist'], targets: ['check', 'light'];_?_engine_?_
6895;black: ['life', 'date', 'time'], tan: ['agent', 'fighter', 'press', 'poison', 'cycle', 'spring', 'grace', 'novel', 'pass', 'degree', 'revolution', 'link', 'scientist'], targets: ['march', 'luck'];shamrock
6896;black: ['life', 'date', 'time'], tan: ['agent', 'fighter', 'press', 'poison', 'cycle', 'spring', 'grace', 'novel', 'pass', 'degree', 'revolution', 'link', 'scientist'], targets: ['cover', 'lap'];napkin
6897;black: ['life', 'date', 'time'], tan: ['agent', 'fighter', 'press', 'poison', 'cycle', 'spring', 'grace', 'novel', 'pass', 'degree', 'revolution', 'link', 'scientist'], targets: ['millionaire'];rich
6898;black: ['life', 'date', 'time'], tan: ['agent', 'fighter', 'press', 'poison', 'cycle', 'spring', 'grace', 'novel', 'pass', 'degree', 'revolution', 'link', 'scientist'], targets: ['witch'];wizard
6899;black: ['cycle', 'date', 'march'], tan: ['agent', 'press', 'lap', 'spring', 'grace', 'light', 'life', 'witch', 'millionaire', 'degree', 'link', 'scientist', 'cover'], targets: ['revolution'];american
6900;black: ['cycle', 'date', 'march'], tan: ['agent', 'press', 'lap', 'spring', 'grace', 'light', 'life', 'witch', 'millionaire', 'degree', 'link', 'scientist', 'cover'], targets: ['novel'];draft
6901;black: ['cycle', 'date', 'march'], tan: ['agent', 'press', 'lap', 'spring', 'grace', 'light', 'life', 'witch', 'millionaire', 'degree', 'link', 'scientist', 'cover'], targets: ['poison'];arsenic
6902;black: ['cycle', 'date', 'march'], tan: ['agent', 'press', 'lap', 'spring', 'grace', 'light', 'life', 'witch', 'millionaire', 'degree', 'link', 'scientist', 'cover'], targets: ['time'];watch
6903;black: ['cycle', 'date', 'march'], tan: ['agent', 'press', 'lap', 'spring', 'grace', 'light', 'life', 'witch', 'millionaire', 'degree', 'link', 'scientist', 'cover'], targets: ['pass'];football
6904;black: ['poison', 'racket', 'sub'], tan: ['state', 'air', 'cycle', 'link', 'death', 'bond', 'mass', 'conductor', 'sound', 'war', 'disease', 'fighter', 'switch'], targets: ['cover'];envolope
6905;black: ['poison', 'racket', 'sub'], tan: ['state', 'air', 'cycle', 'link', 'death', 'bond', 'mass', 'conductor', 'sound', 'war', 'disease', 'fighter', 'switch'], targets: ['ghost'];fear
6906;black: ['poison', 'racket', 'sub'], tan: ['state', 'air', 'cycle', 'link', 'death', 'bond', 'mass', 'conductor', 'sound', 'war', 'disease', 'fighter', 'switch'], targets: ['mount'];steps
6907;black: ['poison', 'racket', 'sub'], tan: ['state', 'air', 'cycle', 'link', 'death', 'bond', 'mass', 'conductor', 'sound', 'war', 'disease', 'fighter', 'switch'], targets: ['wake'];morning
6908;black: ['poison', 'racket', 'sub'], tan: ['state', 'air', 'cycle', 'link', 'death', 'bond', 'mass', 'conductor', 'sound', 'war', 'disease', 'fighter', 'switch'], targets: ['leprechaun'];film
6909;black: ['air', 'cover', 'sub'], tan: ['state', 'link', 'poison', 'mount', 'change', 'spell', 'wake', 'sound', 'war', 'disease', 'fighter', 'switch', 'leprechaun'], targets: ['cycle'];bike
6910;black: ['air', 'cover', 'sub'], tan: ['state', 'link', 'poison', 'mount', 'change', 'spell', 'wake', 'sound', 'war', 'disease', 'fighter', 'switch', 'leprechaun'], targets: ['racket'];tennis
6911;black: ['air', 'cover', 'sub'], tan: ['state', 'link', 'poison', 'mount', 'change', 'spell', 'wake', 'sound', 'war', 'disease', 'fighter', 'switch', 'leprechaun'], targets: ['conductor'];bus
6912;black: ['air', 'cover', 'sub'], tan: ['state', 'link', 'poison', 'mount', 'change', 'spell', 'wake', 'sound', 'war', 'disease', 'fighter', 'switch', 'leprechaun'], targets: ['bond'];register
6913;black: ['air', 'cover', 'sub'], tan: ['state', 'link', 'poison', 'mount', 'change', 'spell', 'wake', 'sound', 'war', 'disease', 'fighter', 'switch', 'leprechaun'], targets: ['mass'];highest
6914;black: ['centaur', 'draft', 'death'], tan: ['trip', 'luck', 'tag', 'sound', 'roulette', 'change', 'vacuum', 'point', 'poison', 'capital', 'boom', 'contract', 'unicorn'], targets: ['ghost'];undead
6915;black: ['centaur', 'draft', 'death'], tan: ['trip', 'luck', 'tag', 'sound', 'roulette', 'change', 'vacuum', 'point', 'poison', 'capital', 'boom', 'contract', 'unicorn'], targets: ['scientist'];lab
6916;black: ['centaur', 'draft', 'death'], tan: ['trip', 'luck', 'tag', 'sound', 'roulette', 'change', 'vacuum', 'point', 'poison', 'capital', 'boom', 'contract', 'unicorn'], targets: ['date'];calendar
6917;black: ['centaur', 'draft', 'death'], tan: ['trip', 'luck', 'tag', 'sound', 'roulette', 'change', 'vacuum', 'point', 'poison', 'capital', 'boom', 'contract', 'unicorn'], targets: ['undertaker'];graves
6918;black: ['centaur', 'draft', 'death'], tan: ['trip', 'luck', 'tag', 'sound', 'roulette', 'change', 'vacuum', 'point', 'poison', 'capital', 'boom', 'contract', 'unicorn'], targets: ['state'];united
6919;black: ['draft', 'date', 'contract'], tan: ['trip', 'tag', 'sound', 'roulette', 'change', 'witch', 'scientist', 'boom', 'state', 'death', 'unicorn', 'ghost', 'beat'], targets: ['centaur'];horse
6920;black: ['draft', 'date', 'contract'], tan: ['trip', 'tag', 'sound', 'roulette', 'change', 'witch', 'scientist', 'boom', 'state', 'death', 'ghost', 'beat'], targets: ['centaur'];horse
6921;black: ['draft', 'date', 'contract'], tan: ['trip', 'tag', 'sound', 'roulette', 'change', 'witch', 'scientist', 'boom', 'state', 'death', 'ghost', 'beat'], targets: ['luck'];fluke
6922;black: ['draft', 'date', 'contract'], tan: ['trip', 'tag', 'sound', 'roulette', 'change', 'witch', 'scientist', 'boom', 'state', 'death', 'ghost', 'beat'], targets: ['luck'];fluke
6923;black: ['draft', 'date', 'contract'], tan: ['trip', 'tag', 'sound', 'roulette', 'change', 'witch', 'scientist', 'boom', 'state', 'death', 'ghost', 'beat'], targets: ['vacuum'];void
6924;black: ['luck', 'spell', 'mine'], tan: ['row', 'trip', 'wake', 'sound', 'march', 'cold', 'space', 'cover', 'point', 'club', 'date', 'spot', 'contract'], targets: ['leprechaun'];green
6925;black: ['luck', 'spell', 'mine'], tan: ['row', 'trip', 'wake', 'sound', 'march', 'cold', 'space', 'cover', 'point', 'club', 'date', 'spot', 'contract'], targets: ['link'];connect
6926;black: ['luck', 'spell', 'mine'], tan: ['row', 'trip', 'wake', 'sound', 'march', 'cold', 'space', 'cover', 'point', 'club', 'date', 'spot', 'contract'], targets: ['conductor'];director
6927;black: ['luck', 'spell', 'mine'], tan: ['row', 'trip', 'wake', 'sound', 'march', 'cold', 'space', 'cover', 'point', 'club', 'date', 'spot', 'contract'], targets: ['spy'];agent
6928;black: ['luck', 'spell', 'mine'], tan: ['row', 'trip', 'wake', 'sound', 'march', 'cold', 'space', 'cover', 'point', 'club', 'date', 'spot', 'contract'], targets: ['ninja'];fighter
6929;black: ['switch', 'contract', 'spell'], tan: ['conductor', 'wake', 'spy', 'ninja', 'march', 'cold', 'space', 'point', 'check', 'match', 'club', 'spot', 'mine'], targets: ['press', 'trip', 'row', 'link'];button
6930;black: ['switch', 'contract', 'spell'], tan: ['conductor', 'wake', 'spy', 'ninja', 'march', 'cold', 'space', 'point', 'check', 'match', 'club', 'spot', 'mine'], targets: ['cover', 'row'];boat
6931;black: ['switch', 'contract', 'spell'], tan: ['conductor', 'wake', 'spy', 'ninja', 'march', 'cold', 'space', 'point', 'check', 'match', 'club', 'spot', 'mine'], targets: ['sound'];noise
6932;black: ['switch', 'contract', 'spell'], tan: ['conductor', 'wake', 'spy', 'ninja', 'march', 'cold', 'space', 'point', 'check', 'match', 'club', 'spot', 'mine'], targets: ['trip', 'cover', 'date'];blind
6933;black: ['switch', 'contract', 'spell'], tan: ['conductor', 'wake', 'spy', 'ninja', 'march', 'cold', 'space', 'point', 'check', 'match', 'club', 'spot', 'mine'], targets: ['trip'];fall
6934;black: ['plot', 'check', 'club'], tan: ['cycle', 'ray', 'part', 'fighter', 'agent', 'king', 'charge', 'link', 'wake', 'code', 'strike', 'tag', 'witch'], targets: ['disease'];covid
6935;black: ['plot', 'check', 'club'], tan: ['cycle', 'ray', 'part', 'fighter', 'agent', 'king', 'charge', 'link', 'wake', 'code', 'strike', 'tag', 'witch'], targets: ['degree'];doctor
6936;black: ['plot', 'check', 'club'], tan: ['cycle', 'ray', 'part', 'fighter', 'agent', 'king', 'charge', 'link', 'wake', 'code', 'strike', 'tag', 'witch'], targets: ['scientist'];lab
6937;black: ['plot', 'check', 'club'], tan: ['cycle', 'ray', 'part', 'fighter', 'agent', 'king', 'charge', 'link', 'wake', 'code', 'strike', 'tag', 'witch'], targets: ['boom'];blast
6938;black: ['plot', 'check', 'club'], tan: ['cycle', 'ray', 'part', 'fighter', 'agent', 'king', 'charge', 'link', 'wake', 'code', 'strike', 'tag', 'witch'], targets: ['lap'];system
6939;black: ['check', 'link', 'scientist'], tan: ['lap', 'disease', 'ray', 'part', 'fighter', 'king', 'charge', 'pitch', 'club', 'strike', 'boom', 'figure', 'tag'], targets: ['agent'];jamesbond
6940;black: ['check', 'link', 'scientist'], tan: ['lap', 'disease', 'ray', 'part', 'fighter', 'king', 'charge', 'pitch', 'club', 'strike', 'boom', 'figure', 'tag'], targets: ['cycle'];motor
6941;black: ['check', 'link', 'scientist'], tan: ['lap', 'disease', 'ray', 'part', 'fighter', 'king', 'charge', 'pitch', 'club', 'strike', 'boom', 'figure', 'tag'], targets: ['wake'];sleep
6942;black: ['check', 'link', 'scientist'], tan: ['lap', 'disease', 'ray', 'part', 'fighter', 'king', 'charge', 'pitch', 'club', 'strike', 'boom', 'figure', 'tag'], targets: ['press'];media
6943;black: ['check', 'link', 'scientist'], tan: ['lap', 'disease', 'ray', 'part', 'fighter', 'king', 'charge', 'pitch', 'club', 'strike', 'boom', 'figure', 'tag'], targets: ['code'];password
6944;black: ['state', 'fair', 'drop'], tan: ['bond', 'link', 'pitch', 'check', 'capital', 'vacuum', 'stock', 'pass', 'leprechaun', 'mammoth', 'point', 'ninja', 'novel'], targets: ['poison', 'row', 'angel'];death
6945;black: ['state', 'fair', 'drop'], tan: ['bond', 'link', 'pitch', 'check', 'capital', 'vacuum', 'stock', 'pass', 'leprechaun', 'mammoth', 'point', 'ninja', 'novel'], targets: ['cycle'];bike
6946;black: ['state', 'fair', 'drop'], tan: ['bond', 'link', 'pitch', 'check', 'capital', 'vacuum', 'stock', 'pass', 'leprechaun', 'mammoth', 'point', 'ninja', 'novel'], targets: ['space'];stars
6947;black: ['state', 'fair', 'drop'], tan: ['bond', 'link', 'pitch', 'check', 'capital', 'vacuum', 'stock', 'pass', 'leprechaun', 'mammoth', 'point', 'ninja', 'novel'], targets: ['opera'];sing
6948;black: ['state', 'fair', 'drop'], tan: ['bond', 'link', 'pitch', 'check', 'capital', 'vacuum', 'stock', 'pass', 'leprechaun', 'mammoth', 'point', 'ninja', 'novel'], targets: ['row'];boat
6949;black: ['check', 'opera', 'drop'], tan: ['space', 'vacuum', 'stock', 'pass', 'leprechaun', 'state', 'mammoth', 'cycle', 'row', 'poison', 'date', 'ninja', 'novel'], targets: ['angel'];wings
6950;black: ['check', 'opera', 'drop'], tan: ['space', 'vacuum', 'stock', 'pass', 'leprechaun', 'state', 'mammoth', 'cycle', 'row', 'poison', 'date', 'ninja', 'novel'], targets: ['capital'];washington
6951;black: ['check', 'opera', 'drop'], tan: ['space', 'vacuum', 'stock', 'pass', 'leprechaun', 'mammoth', 'cycle', 'row', 'poison', 'date', 'ninja', 'novel'], targets: ['capital'];washingtondc
6952;black: ['check', 'opera', 'drop'], tan: ['space', 'vacuum', 'stock', 'pass', 'leprechaun', 'mammoth', 'cycle', 'row', 'poison', 'date', 'ninja', 'novel'], targets: ['bond'];james
6953;black: ['check', 'opera', 'drop'], tan: ['space', 'vacuum', 'stock', 'pass', 'leprechaun', 'mammoth', 'cycle', 'row', 'poison', 'date', 'ninja', 'novel'], targets: ['draft'];war
6954;black: ['wind', 'undertaker', 'mine'], tan: ['cast', 'part', 'bond', 'wake', 'centaur', 'charge', 'center', 'play', 'club', 'plot', 'luck', 'sound', 'scientist'], targets: ['ray', 'row', 'racket'];r-word
6955;black: ['wind', 'undertaker', 'mine'], tan: ['cast', 'part', 'bond', 'wake', 'centaur', 'charge', 'center', 'play', 'club', 'plot', 'luck', 'sound', 'scientist'], targets: ['agent', 'force'];secret
6956;black: ['wind', 'undertaker', 'mine'], tan: ['cast', 'part', 'wake', 'centaur', 'charge', 'center', 'play', 'club', 'plot', 'luck', 'sound', 'scientist'], targets: ['figure', 'force'];f-word
6957;black: ['wind', 'undertaker', 'mine'], tan: ['cast', 'part', 'wake', 'centaur', 'charge', 'center', 'play', 'club', 'plot', 'luck', 'sound', 'scientist'], targets: ['pass'];throw
6958;black: ['wind', 'undertaker', 'mine'], tan: ['cast', 'part', 'wake', 'centaur', 'charge', 'center', 'play', 'club', 'plot', 'luck', 'sound', 'scientist'], targets: ['press'];presser
6959;black: ['figure', 'wake', 'wind'], tan: ['part', 'lap', 'ray', 'centaur', 'row', 'racket', 'charge', 'play', 'undertaker', 'plot', 'luck', 'sound', 'agent'], targets: ['cast', 'center', 'force', 'club', 'bond'];group
6960;black: ['figure', 'wake', 'wind'], tan: ['lap', 'ray', 'centaur', 'row', 'racket', 'charge', 'play', 'undertaker', 'plot', 'luck', 'sound', 'agent'], targets: ['scientist'];smart
6961;black: ['figure', 'wake', 'wind'], tan: ['lap', 'ray', 'centaur', 'row', 'racket', 'charge', 'play', 'undertaker', 'plot', 'luck', 'sound', 'agent'], targets: ['center'];middle
6962;black: ['figure', 'wake', 'wind'], tan: ['lap', 'ray', 'centaur', 'row', 'racket', 'charge', 'play', 'undertaker', 'plot', 'luck', 'sound', 'agent'], targets: ['bond'];glue
6963;black: ['figure', 'wake', 'wind'], tan: ['lap', 'ray', 'centaur', 'row', 'racket', 'charge', 'play', 'undertaker', 'plot', 'luck', 'sound', 'agent'], targets: ['mine'];coal
6964;black: ['code', 'vacuum', 'ray'], tan: ['millionaire', 'undertaker', 'death', 'racket', 'lap', 'disease', 'beat', 'leprechaun', 'press', 'novel', 'spring', 'field', 'green'], targets: ['luck'];good
6965;black: ['code', 'vacuum', 'ray'], tan: ['millionaire', 'undertaker', 'death', 'racket', 'lap', 'disease', 'beat', 'leprechaun', 'press', 'novel', 'spring', 'field', 'green'], targets: ['sound'];music
6966;black: ['code', 'vacuum', 'ray'], tan: ['millionaire', 'undertaker', 'death', 'racket', 'lap', 'disease', 'beat', 'leprechaun', 'press', 'novel', 'spring', 'field', 'green'], targets: ['genius'];intelligent
6967;black: ['code', 'vacuum', 'ray'], tan: ['millionaire', 'undertaker', 'death', 'racket', 'lap', 'disease', 'beat', 'leprechaun', 'press', 'novel', 'spring', 'field', 'green'], targets: ['revolution'];air
6968;black: ['code', 'vacuum', 'ray'], tan: ['millionaire', 'undertaker', 'death', 'racket', 'lap', 'disease', 'beat', 'leprechaun', 'press', 'novel', 'spring', 'field', 'green'], targets: ['conductor'];bus
6969;black: ['conductor', 'beat', 'ray'], tan: ['genius', 'millionaire', 'undertaker', 'code', 'racket', 'well', 'lap', 'disease', 'luck', 'sound', 'novel', 'spring', 'space'], targets: ['vacuum'];clean
6970;black: ['conductor', 'beat', 'ray'], tan: ['genius', 'millionaire', 'undertaker', 'code', 'racket', 'well', 'lap', 'disease', 'luck', 'sound', 'novel', 'spring', 'space'], targets: ['press'];media
6971;black: ['conductor', 'beat', 'ray'], tan: ['genius', 'millionaire', 'undertaker', 'code', 'racket', 'well', 'lap', 'disease', 'luck', 'sound', 'novel', 'spring', 'space'], targets: ['death'];venom
6972;black: ['conductor', 'beat', 'ray'], tan: ['genius', 'millionaire', 'undertaker', 'code', 'racket', 'well', 'lap', 'disease', 'luck', 'sound', 'novel', 'spring', 'space'], targets: ['green'];color
6973;black: ['lap', 'force', 'witch'], tan: ['undertaker', 'racket', 'charge', 'war', 'green', 'wake', 'match', 'point', 'tag', 'genius', 'king', 'mine', 'pitch'], targets: ['superhero'];ironman
6974;black: ['lap', 'force', 'witch'], tan: ['undertaker', 'racket', 'charge', 'war', 'green', 'wake', 'match', 'point', 'tag', 'genius', 'king', 'mine', 'pitch'], targets: ['pass'];fail
6975;black: ['lap', 'force', 'witch'], tan: ['undertaker', 'racket', 'charge', 'war', 'green', 'wake', 'match', 'point', 'tag', 'genius', 'king', 'mine', 'pitch'], targets: ['fall'];down
6976;black: ['lap', 'force', 'witch'], tan: ['undertaker', 'racket', 'charge', 'war', 'green', 'wake', 'match', 'point', 'tag', 'genius', 'king', 'mine', 'pitch'], targets: ['round'];square
6977;black: ['lap', 'force', 'witch'], tan: ['undertaker', 'racket', 'charge', 'war', 'green', 'wake', 'match', 'point', 'tag', 'genius', 'king', 'mine', 'pitch'], targets: ['part'];final
6978;black: ['lap', 'force', 'witch'], tan: ['undertaker', 'racket', 'charge', 'war', 'green', 'wake', 'match', 'point', 'tag', 'genius', 'king', 'mine', 'pitch'], targets: ['draft'];mark
6979;black: ['charge', 'pass', 'force'], tan: ['round', 'superhero', 'undertaker', 'draft', 'part', 'match', 'point', 'tag', 'capital', 'genius', 'king', 'witch', 'pitch'], targets: ['lap'];top
6980;black: ['charge', 'pass', 'force'], tan: ['round', 'superhero', 'undertaker', 'draft', 'part', 'match', 'point', 'tag', 'capital', 'genius', 'king', 'witch', 'pitch'], targets: ['wake'];sleep
6981;black: ['charge', 'pass', 'force'], tan: ['round', 'superhero', 'undertaker', 'draft', 'part', 'match', 'point', 'tag', 'capital', 'genius', 'king', 'witch', 'pitch'], targets: ['green'];colour
6982;black: ['charge', 'pass', 'force'], tan: ['round', 'superhero', 'undertaker', 'draft', 'part', 'match', 'point', 'tag', 'capital', 'genius', 'king', 'witch', 'pitch'], targets: ['mine'];she
6983;black: ['charge', 'pass', 'force'], tan: ['round', 'superhero', 'undertaker', 'draft', 'part', 'match', 'point', 'tag', 'capital', 'genius', 'king', 'witch', 'pitch'], targets: ['war'];bio
6984;black: ['death', 'field', 'wake'], tan: ['slip', 'leprechaun', 'cover', 'drop', 'charge', 'row', 'undertaker', 'day', 'grace', 'conductor', 'stock', 'war', 'unicorn'], targets: ['state'];newyork
6985;black: ['death', 'field', 'wake'], tan: ['slip', 'leprechaun', 'cover', 'drop', 'charge', 'row', 'undertaker', 'day', 'grace', 'conductor', 'stock', 'war', 'unicorn'], targets: ['centaur'];horse
6986;black: ['death', 'field', 'wake'], tan: ['slip', 'leprechaun', 'cover', 'drop', 'charge', 'row', 'undertaker', 'day', 'grace', 'conductor', 'stock', 'war', 'unicorn'], targets: ['green'];color
6987;black: ['death', 'field', 'wake'], tan: ['slip', 'leprechaun', 'cover', 'drop', 'charge', 'row', 'undertaker', 'day', 'grace', 'conductor', 'stock', 'war', 'unicorn'], targets: ['crash'];accident
6988;black: ['death', 'field', 'wake'], tan: ['slip', 'leprechaun', 'cover', 'drop', 'charge', 'row', 'undertaker', 'day', 'grace', 'conductor', 'stock', 'war', 'unicorn'], targets: ['code'];secret
6989;black: ['leprechaun', 'field', 'crash'], tan: ['state', 'slip', 'drop', 'pitch', 'charge', 'undertaker', 'day', 'code', 'conductor', 'wake', 'trip', 'unicorn', 'round'], targets: ['cover'];envelope
6990;black: ['leprechaun', 'field', 'crash'], tan: ['state', 'slip', 'drop', 'pitch', 'charge', 'undertaker', 'day', 'code', 'conductor', 'wake', 'trip', 'unicorn', 'round'], targets: ['cold'];fridge
6991;black: ['leprechaun', 'field', 'crash'], tan: ['state', 'slip', 'drop', 'pitch', 'charge', 'undertaker', 'day', 'code', 'conductor', 'wake', 'trip', 'unicorn', 'round'], targets: ['war'];fight
6992;black: ['leprechaun', 'field', 'crash'], tan: ['state', 'slip', 'drop', 'pitch', 'charge', 'undertaker', 'day', 'code', 'conductor', 'wake', 'trip', 'unicorn', 'round'], targets: ['row'];line
6993;black: ['leprechaun', 'field', 'crash'], tan: ['state', 'slip', 'drop', 'pitch', 'charge', 'undertaker', 'day', 'code', 'conductor', 'wake', 'trip', 'unicorn', 'round'], targets: ['death'];poison
6994;black: ['fighter', 'unicorn', 'compound'], tan: ['cover', 'scientist', 'mount', 'slip', 'poison', 'play', 'life', 'force', 'sound', 'embassy', 'point', 'wake', 'vacuum'], targets: ['code'];zip
6995;black: ['fighter', 'unicorn', 'compound'], tan: ['cover', 'scientist', 'mount', 'slip', 'poison', 'play', 'life', 'force', 'sound', 'embassy', 'point', 'wake', 'vacuum'], targets: ['check'];bank
6996;black: ['fighter', 'unicorn', 'compound'], tan: ['cover', 'scientist', 'mount', 'slip', 'poison', 'play', 'life', 'force', 'sound', 'embassy', 'point', 'wake', 'vacuum'], targets: ['disease'];infection
6997;black: ['fighter', 'unicorn', 'compound'], tan: ['cover', 'scientist', 'mount', 'slip', 'poison', 'play', 'life', 'force', 'sound', 'embassy', 'point', 'wake', 'vacuum'], targets: ['air'];polution
6998;black: ['fighter', 'unicorn', 'compound'], tan: ['cover', 'scientist', 'mount', 'slip', 'poison', 'play', 'life', 'force', 'sound', 'embassy', 'point', 'wake', 'vacuum'], targets: ['war'];king
6999;black: ['fighter', 'unicorn', 'compound'], tan: ['cover', 'scientist', 'mount', 'slip', 'poison', 'play', 'life', 'force', 'sound', 'embassy', 'point', 'wake', 'vacuum'], targets: ['drop'];rain
7000;black: ['fighter', 'conductor', 'wake'], tan: ['cover', 'air', 'mount', 'slip', 'war', 'play', 'life', 'drop', 'unicorn', 'spy', 'cast', 'point', 'vacuum'], targets: ['force'];army
7001;black: ['fighter', 'conductor', 'wake'], tan: ['cover', 'air', 'mount', 'slip', 'war', 'play', 'life', 'drop', 'unicorn', 'spy', 'cast', 'point', 'vacuum'], targets: ['sound'];here
7002;black: ['fighter', 'conductor', 'wake'], tan: ['cover', 'air', 'mount', 'slip', 'war', 'play', 'life', 'drop', 'unicorn', 'spy', 'cast', 'point', 'vacuum'], targets: ['scientist'];good
7003;black: ['fighter', 'conductor', 'wake'], tan: ['cover', 'air', 'mount', 'slip', 'war', 'play', 'life', 'drop', 'unicorn', 'spy', 'cast', 'point', 'vacuum'], targets: ['poison'];death
7004;black: ['fighter', 'conductor', 'wake'], tan: ['cover', 'air', 'mount', 'slip', 'war', 'play', 'life', 'drop', 'unicorn', 'spy', 'cast', 'point', 'vacuum'], targets: ['compound'];newhome
7005;black: ['ghost', 'mass', 'grace'], tan: ['spy', 'cold', 'novel', 'wake', 'beat', 'switch', 'space', 'mine', 'green', 'unicorn', 'press', 'well', 'degree'], targets: ['comic'];movie
7006;black: ['ghost', 'mass', 'grace'], tan: ['spy', 'cold', 'novel', 'wake', 'beat', 'switch', 'space', 'mine', 'green', 'unicorn', 'press', 'well', 'degree'], targets: ['spot'];grease
7007;black: ['ghost', 'mass', 'grace'], tan: ['spy', 'cold', 'novel', 'wake', 'beat', 'switch', 'space', 'mine', 'green', 'unicorn', 'press', 'well', 'degree'], targets: ['lap'];school
7008;black: ['ghost', 'mass', 'grace'], tan: ['spy', 'cold', 'novel', 'wake', 'beat', 'switch', 'space', 'mine', 'green', 'unicorn', 'press', 'well', 'degree'], targets: ['trip'];train
7009;black: ['ghost', 'mass', 'grace'], tan: ['spy', 'cold', 'novel', 'wake', 'beat', 'switch', 'space', 'mine', 'green', 'unicorn', 'press', 'well', 'degree'], targets: ['charge'];phone
7010;black: ['grace', 'well', 'check'], tan: ['force', 'wake', 'beat', 'switch', 'mass', 'space', 'comic', 'unicorn', 'press', 'trip', 'air', 'degree', 'charge'], targets: ['ghost'];evil
7011;black: ['grace', 'well', 'check'], tan: ['force', 'wake', 'beat', 'switch', 'mass', 'space', 'comic', 'unicorn', 'press', 'trip', 'air', 'degree', 'charge'], targets: ['cold'];winter
7012;black: ['grace', 'well', 'check'], tan: ['force', 'wake', 'beat', 'switch', 'mass', 'space', 'comic', 'unicorn', 'press', 'trip', 'air', 'degree', 'charge'], targets: ['green'];color
7013;black: ['grace', 'well', 'check'], tan: ['force', 'wake', 'beat', 'switch', 'mass', 'space', 'comic', 'unicorn', 'press', 'trip', 'air', 'degree', 'charge'], targets: ['boom'];crackers
7014;black: ['grace', 'well', 'check'], tan: ['force', 'wake', 'beat', 'switch', 'mass', 'space', 'comic', 'unicorn', 'press', 'trip', 'air', 'degree', 'charge'], targets: ['spy'];hero
7015;black: ['spy', 'sound', 'compound'], tan: ['roulette', 'racket', 'figure', 'club', 'point', 'time', 'stock', 'scientist', 'space', 'check', 'lap', 'alien', 'unicorn'], targets: ['cast'];actor
7016;black: ['spy', 'sound', 'compound'], tan: ['roulette', 'racket', 'figure', 'club', 'point', 'time', 'stock', 'scientist', 'space', 'check', 'lap', 'alien', 'unicorn'], targets: ['genius'];brilliant
7017;black: ['spy', 'sound', 'compound'], tan: ['roulette', 'racket', 'figure', 'club', 'point', 'time', 'stock', 'scientist', 'space', 'check', 'lap', 'alien', 'unicorn'], targets: ['novel'];story
7018;black: ['spy', 'sound', 'compound'], tan: ['roulette', 'racket', 'figure', 'club', 'point', 'time', 'stock', 'scientist', 'space', 'check', 'lap', 'alien', 'unicorn'], targets: ['conductor'];driver
7019;black: ['spy', 'sound', 'compound'], tan: ['roulette', 'racket', 'figure', 'club', 'point', 'time', 'stock', 'scientist', 'space', 'check', 'lap', 'alien', 'unicorn'], targets: ['field'];ground
7020;black: ['time', 'match', 'compound'], tan: ['roulette', 'spy', 'genius', 'conductor', 'point', 'spell', 'scientist', 'ninja', 'space', 'novel', 'lap', 'alien', 'unicorn'], targets: ['racket'];badminton
7021;black: ['time', 'match', 'compound'], tan: ['roulette', 'spy', 'genius', 'conductor', 'point', 'spell', 'scientist', 'ninja', 'space', 'novel', 'lap', 'alien', 'unicorn'], targets: ['stock'];market
